start	end	text
4963160	4966640	it, eventually we'll be like, okay, listen, I can't talk about every fucking time they
4966640	4969520	announce a new character for Amiibos, no one gives a shit anymore.
4969520	4973080	That's true, there came a point where it's like, okay, we can't talk about Skylanders
4973080	4974080	anymore.
4974080	4977120	Or Rock Band songs, like, when they were used to announcing Rock Band DLC, it's like, okay,
4977120	4980320	we can't report on this every fucking week, because there is a new song every fucking
4980320	4981320	week.
4981320	4982320	Fair enough.
4982320	4983320	Fair enough.
4983320	4987240	So, Rama, you will cut a bitch for a Ryu Amiibo.
4987240	4988240	That's right.
4988240	4992120	I'm right there with you, and then, I swear to God, if somehow there's some type of street
4992120	4999800	fighter Wii U game, and then they start giving us other fighters, like Chun-Li, Cammy, it's
4999800	5000800	over.
5000800	5002120	Shown up.
5002120	5007080	Why can't I, can I get my Ryu on in Mario Kart 8, or something like that?
5007080	5010240	Can we get some Mario Kart 8 themed DLC?
5010240	5011240	You never know.
5011240	5013480	We got the Mega Man outfit for the kart.
5013480	5017000	Or, like, can we get, like, I wanna see some more, like, I'm glad that they have all those
5017000	5021360	cross, well, and the other thing that only some Amiibos work with some games is fucking
5021360	5027160	stupid too, but I'm saying, you know, why can't we just have, like, maybe all of them
5027160	5031000	work with all games, you know, if you patch that shit in later, if you're gonna put out
5031000	5032000	a game, you know.
5032000	5036520	Well, with, to be fair, with as many of these little fuckers that are coming out, it's gonna
5036520	5040040	be hard, like, for your game to support every single Amiibo.
5040040	5041040	Whoa!
5041040	5043400	You're saying that they have too many for the games that they have out there?
5043400	5044400	Yes, yes I am.
5044400	5046400	Then maybe they should stop fucking producing them.
5046400	5047400	That's an idea.
5047400	5048400	Alright.
5048440	5051920	Rama, did you just call in to talk about your love of Ryu Amiibo, or do you have any other
5051920	5052920	thoughts you wanna share with us tonight?
5052920	5053920	No!
5053920	5057160	I had a couple more things, but you know, when Loki is ranting, it's like hearing the
5057160	5061240	preacher talking, like, preach, you know?
5061240	5065280	I'm reminded of a scene from Orange is the New Black, but I don't wanna spoil anything,
5065280	5070440	so I'll just leave it there, but you know I got made to marathon it yesterday.
5070440	5072120	That's a meme, just so you know.
5072120	5073120	Is it?
5073840	5081360	Okay, real quick, the whole partnership with Oculus and Xbox, I'm not surprised since both
5081360	5086800	companies are owned by one, I'm not surprised, not owned, but more or less, you know what
5086800	5087800	I'm saying.
5087800	5090920	What, Facebook and Microsoft are in bed together, is that what you're saying?
5090920	5097960	Well, we all know that Microsoft has a nice, sizable interest investment in Facebook, and
5097960	5103040	if you haven't realized, as Facebook is doing their physical changes, it kinda looks like
5103040	5108640	a modern MSN or Windows 10 layout per se, so I'm not surprised by that.
5108640	5112880	Facebook competes with Microsoft in some spaces, such as like, you know, Skype, like what we're
5112880	5116800	using right now, Facebook would far prefer that we use their integrated messaging program.
5116800	5120160	I don't think that they're actually partnering with them in that sense, I just think that
5120160	5124400	they didn't wanna fuckin' design a controller, I mean, aside from the Oculus Touch, which
5124400	5129840	is a stupid name, I must admit, but I mean, honestly, the Xbox 360 controller works awesome.
5129840	5133920	I was using an Xbox 360 controller on my laptop until it broke, and then I realized,
5133920	5137920	hey, guess what, I can sync up my PlayStation 4 controllers to it, it works just like the
5137920	5138920	Xbox 360 one.
5138920	5143240	When you strip out all the tinfoil hat and all these conspiracy theories about what are
5143240	5148960	these two companies doing in bed together, to be honest, the Xbox 360, or the one controller,
5148960	5154840	I mean, I'm kinda using these terms interchangeably, it really is like the definitive PC gamepad,
5154840	5157960	and I realize there's hundreds of different gamepads you can get out there, but there's
5157960	5164320	so many games out there that will just recognize a 360 or a one controller, and they just work.
5164320	5169600	Even Final Fantasy XIV, you can tell that this game, they pitched it for 360 and the
5169600	5174480	one, because when you plug in that controller, Final Fantasy XIV will change all the icons
5174480	5175960	to an Xbox controller.
5175960	5181440	Well, it's just that most games utilize that now, and it's not to say that it's the best
5181440	5186040	controller, but I think for PC, it is the best controller, I mean, what other competitors
5186040	5187040	are out there.
5187120	5192920	Please, don't tell me that the Steam controller is a fucking contender here, it's not, I mean,
5192920	5196200	they're gonna try to make that shit work, but I just don't see it happening.
5196200	5201240	So if, I mean, and if Oculus is trying to level set the experience, which is something
5201240	5204920	that like Morpheus on the Sony side doesn't have to deal with, but if Oculus is trying
5204920	5209800	to level set the experience, saying, you know, you need a computer that's at least X level,
5209800	5213800	and at least they're kinda level setting, okay, this is the controller that we anticipate
5213880	5220280	is gonna be in everybody's hand, because, you know, when your vision senses are 100%,
5220280	5224920	and your audio senses, if you're doing it right, are 100% taken over by the Oculus experience,
5224920	5229400	then, you know what, your touch might as well all be consistent as well, so, I don't know.
5229400	5230400	Just a thought.
5230400	5232640	Anything else you wanna get out there, Ama?
5232640	5236320	My last thing, I've been getting heat from some friends about Bethesda, because, look,
5236320	5243200	I don't like them, I've tried the Fallout series, didn't like it, thought it was crap.
5243200	5247680	When I discovered they had Wolfenstein, I held my breath, I'm like, I don't know.
5247680	5251360	Because I kept, when I listen to you guys, I have other friends, we're talking about
5251360	5255760	Elder Scrolls, and Skyrim, and all the bugs and the issues, I'm just like.
5255760	5257800	That's what makes it great.
5257800	5259680	It's so buggy sometimes.
5259680	5263740	Like, today I was playing it, and all of a sudden, like, I was walking, I saw this hunter
5263740	5266680	in front of me, and she pulled out her bow, I'm like, what the fuck's going on?
5266680	5270320	All of a sudden, fire rained from the sky, and she died, I'm like, oh, hey, there's a
5270320	5271320	dragon up there.
5271320	5275760	I didn't even hear that dragon, and I shot the dragon, and it's bones rag-dolled crazily
5275760	5280480	down the hill, because their rag-doll controls aren't very good.
5280480	5283120	Acteft in chat says, the bugs are features.
5283120	5291920	Well, those are features I don't want in Wolfenstein, which is why I should, because I said this,
5291920	5298600	if I pick up Wolfenstein, and I like it, and it's not buggy, and it's not chaotic, I'll
5298600	5299600	get Doom.
5299600	5304600	And I find myself screaming at the game, because Bethesda can't get stuff done, right?
5304600	5307240	I'm like, I will just wait until Doom becomes a budget title.
5307240	5310960	Well, the best part about buying Wolfenstein, I'm not sure if we're outside the window or
5310960	5315440	not, but if you buy Wolfenstein, you do get a Doom beta entry.
5315440	5323520	I was gonna say, though, but you've gotta pick it up on PC, too, because I have the,
5323520	5329000	like, you know, the Steam Workshop integrations, fantastic, and so, like, for example, my game
5329000	5336320	that I'm playing right now, I have the Saints Row Dubstep Gun spell, and it's awesome.
5336320	5337320	Are you throwing things in this house?
5337320	5338320	Yes, I'm throwing things.
5338320	5343200	Rama, we're gonna let you go to try to squeeze in one more call, but Anime Jam Session, you
5343200	5347000	have that lucky Tuesday night slot where you're gonna be right after all this E3 stuff, so
5347000	5350660	I can't imagine you won't be dipping into video games at least a little bit this week
5350660	5352640	on Anime Jam Session, yeah?
5352640	5358880	No, we are, we just came back from Anime Next, so we got so much cover, and the big, big
5358880	5364200	controversy because so many of the fans are pissed that the convention is moving to Atlantic
5364200	5365200	City.
5365200	5367240	Oh, yeah, I heard there's a lot of stuff going on.
5367240	5371400	Wow, when there's enough drama in your fandom, you don't got time for E3.
5371400	5376840	Well, did you see the screenshot from what, I think, one of the titles that, you know,
5376840	5382280	kind of the shocking announcement was, like, Platinum Games is doing a new Transformers
5382280	5383280	game.
5383280	5384280	Did you see the screenshot of that?
5384280	5388200	Where it looks like it's straight out of the fucking 80s cartoon, like, the way they shaded
5388200	5389200	everything.
5389200	5390200	It's awesome.
5390200	5391200	Nice.
5391200	5392200	I don't know.
5392200	5393200	Alright.
5393200	5394200	Rob, let me just say this, let me get out of here.
5394200	5398280	When you talk about the fandom and the drama and all that, and my fandoms, this is all
5398280	5399280	I gotta say.
5399280	5400280	Girl, please.
5400280	5404680	You have no idea, brah.
5404680	5406560	Trust no bitch.
5406560	5407560	Exactly!
5407560	5415000	Alright, let me tell you, Magfest, we're gonna have some drinks, and I'm gonna tell you some
5415000	5416000	stories, okay?
5416000	5417000	Okay!
5417000	5423680	Everything, I tell you, this is the reason why I watch RuPaul's Drag Race.
5423680	5425280	It's not, it's not a gay thing.
5425280	5428000	It's not a, it's a life thing, people.
5428000	5430240	There's so much advice.
5430240	5432400	Anyway, another week, another week.
5432400	5433720	Alright, take care, my friend.
5433720	5434720	You too.
5434720	5435720	Bye.
5435720	5441040	1A77 game, OLR, or username on Skype, OrangeLaundry.
5441040	5444840	I'll try to squeeze in one quick call, if we have anybody else who wants to call in,
5444840	5447200	but otherwise we'll probably wrap things up here.
5447200	5450120	Any of these other stories you think we ought to mention here, Loki?
5450120	5452120	I just bought Fallout 3, game of the year edition.
5452120	5453760	Did you really, on Steam, just now?
5453760	5454760	Yeah.
5454760	5455760	Alright.
5455760	5456760	How much was it?
5456760	5457760	$11.99.
5457760	5458760	That's not bad.
5458760	5459760	That's not bad.
5459760	5463760	But I was actually hesitating, I was like, it's $11.99, and it's like, it's not like
5463760	5464760	purchasing a title.
5464760	5465760	Was it, but was it on...
5465760	5469240	It's 40%, no, it could go cheaper, or whatever.
5469240	5471920	I don't give a shit, it's like a dollar or something.
5471920	5473360	Can you do the refund thing, if it's tomorrow?
5473400	5478000	I could, but I'm, I don't care, it's not, at that point it doesn't matter.
5478000	5485560	Alright, last chance, guys, 1877 game OLR, username on Skype, OrangeLoungeRadio.
5485560	5489960	Let's see, I do want to mention this about the Arc System Works, apparently bought not
5489960	5494560	only the Double Dragon Rites this week, but River City Ransom, oh my god, does this mean
5494560	5499120	we could have like a crossover, or just the fact that River City Ransom could be making
5499120	5500360	a comeback?
5500360	5501800	That would be awesome.
5501800	5508520	Don't forget Arc System Works, they made Hardcore Uprising, that was just fucking Contra, straight
5508520	5510480	up, like that was a Contra game.
5510480	5511480	It was.
5511480	5512480	And it was great.
5512480	5517080	And if they're gonna remake River City Ransom like that, or reimagine or whatever the hell
5517080	5520400	you want to call it, I'm so in, that's gonna be a lot of fun.
5520400	5526420	So yeah, and if they somehow incorporate the Double Dragon universe into that too, amazing.
5526420	5530160	So totally down to see what happens with those guys.
5530160	5533320	Loki, one more before we close up shop?
5533320	5541560	Okay, let's see, let's go ahead and talk about this, I guess, oh, Bloodstained, that did
5541560	5542560	pretty well.
5542560	5548640	It was the most funded Kickstarter ever, I'm not sure if that's actually true, maybe most
5548640	5549640	funded game?
5549640	5553160	I think it's the most funded game, I think it still got beat by like Oculus and the Watch
5553160	5554160	thing.
5554160	5560040	Yeah, I was gonna say, even, fuck, I want to say, no, I want to say that stupid Ouya
5560040	5561040	out.
5561040	5562040	Yeah, the Ouya.
5562040	5563040	But anyways.
5563040	5566040	But this is the most funded, like, game software, I guess you could say.
5566040	5575280	Yes, so $4.2 million, it beat out, was it Tormund's Tides of, I have never heard of
5575280	5576280	that game.
5576280	5580080	But I guess that one got $4.1 million a few years ago.
5580080	5584640	Didn't they, I thought the Bloodstained thing ended up with like $5.5 million, it's crazy.
5584640	5586120	I thought it was even higher than that.
5586120	5588240	Let's take a look here real quick, because I don't trust our people.
5588240	5591920	Alright, take a peek while we get to this call, because they hit their last stretch
5591920	5593920	goal, which was $5.5 million, so I'm sure they got it.
5593920	5594920	Hi, you're on Orange Lawns Radio, who's this?
5594920	5596920	Yeah, what's up guys, this is Kaijuto.
5596920	5597920	Hey Kaijuto, what's up buddy?
5597920	5602920	Not much, I'm gonna keep this short, I just want to say, Bethesda completely won me over,
5602920	5607560	I had no interest in their press conference, I was saying to myself, that we asked for
5607560	5613120	Fallout 4, I've never been a Doom fan, so I mean, there was really nothing I thought
5613120	5618040	they were gonna offer me that was gonna sway me, but man, was that a great press conference.
5618040	5622840	I mean, it's probably one of the best I've seen in E3 in a long time, not even when they
5622840	5625700	brought out the new consoles, was I impressed.
5625700	5629320	Here's the $64,000 question, why?
5629320	5633080	Just every game they showed, that dynamic game engine, that everything that you can
5633080	5638000	do in Fallout, how everything is just like done on the fly, and just also the graphics,
5638000	5643000	I'm not really a graphics hoarder, but I mean, those games look beautiful, Doom, Fallout
5643000	5646800	4, Dishonored, even that indie game that they showed looked pretty good.
5646800	5651280	I mean, I was completely impressed and blown away by everything that they showed it, I
5651280	5656600	mean, they also had a lot of charisma that they put into the presentation that also made
5656600	5662960	it a lot of fun to watch too, and that app, I was so disappointed that it was only for
5662960	5669800	the iOS, because I have an Android, but that app is impressive as well, and when they mentioned
5669800	5675360	it was free, and there's no paywall, I mean, they just hit everything, everything they
5675360	5678080	said just sounded so freaking great and amazing.
5678080	5681800	It's probably coming to Android, but they probably just had an in with Apple where it
5681800	5682800	went live tonight.
5682800	5686760	Well, it's also, they're developing it for, you know, like a handful of Apple devices
5686760	5692600	versus the, you know, severely fragmented Android, you know.
5692600	5695040	Yeah, but there's still some standards in that.
5695040	5698740	I hope it comes out for Android, but the fact that he said that they, you know, they made
5698740	5702620	some close friendships or partnerships with Apple, I was just like, oh, I think this thing
5702620	5704080	is probably gonna be exclusive.
5704080	5705080	We'll see.
5705800	5709360	Which I don't get, which I'm, you know, that's one thing we'll get into another time, but
5709360	5711000	it just pisses me off how many people just want it.
5711000	5715600	Well, I guess I'll just have to push start and bring up my arm in the game as a menu
5715600	5721000	instead of, you know, launching my separate app on my phone that that app will eat through
5721000	5724400	my battery like a fucking, you know, cookie monster in a bowl of cookies.
5724400	5728560	They're talking about Tiny Tower Fallout Shelter, that's, that's, well that looks pretty cool
5728560	5729560	too.
5729560	5730560	Yeah, I see, but that's the one that's out.
5730560	5733920	But that one though, I'm hoping that they just port that shit over to like fucking Xbox
5733920	5734920	or PS3.
5734960	5739960	They did say in chat that is out now, so it came out in the past hour.
5739960	5744660	It's not out this minute, this minute, but they, they are rolling it out right now, which,
5744660	5748480	which was really great when you said that it was just like, yeah, they, I mean, they,
5748480	5749760	they did an impressive show.
5749760	5750760	You know what?
5750760	5753440	I will say this, you know, especially considering that they didn't really have any like triple
5753440	5756120	A like talent, like celebrities basically on set.
5756120	5759280	I mean, obviously talented game developers, certainly, but they didn't have it.
5759280	5761240	They didn't pull any celebrity stunts really.
5761240	5762240	I mean, one card.
5762560	5763960	They had Adam Seskler and Morgan Webber.
5763960	5765560	I don't even know.
5765560	5769560	I mean, yes, they're gaming celebrities, but I'm talking about like, there was no Joel
5769560	5773480	McHale, Esha Tyler, those types of things, right?
5773480	5774920	And they weren't on stage either.
5774920	5777120	They did the pre and the post show, they weren't on stage.
5777120	5783640	So I mean, I would argue that, you know, especially for a first year E3 show, they did a really
5783640	5788960	good job and no real technical hiccups except, you know, the one yesterday that ruined one
5788960	5792760	of the surprises, but okay, if that's, if that's going to be their hiccup, then so
5792760	5793760	be it.
5793760	5794760	So, yeah.
5794760	5795760	And weren't they late too or something?
5795760	5799880	Cause I thought it was supposed to start at like nine Eastern time and they didn't start
5799880	5804240	till way late, but I don't know if I got my time.
5804240	5808280	Their pre-show with Morgan and all that started a little earlier.
5808280	5812480	The conference was always supposed to be seven Pacific, 10 Eastern, but they had started
5812480	5816760	a little pre-show, but we didn't acknowledge it cause we wanted you to stay with OLR until
5816760	5818280	it was ready to go.
5818280	5819280	So yeah.
5819280	5820280	All right.
5820280	5821280	Yeah.
5821280	5822280	I was.
5822280	5823280	Yeah.
5823280	5824280	Just great show.
5824280	5825280	All right.
5825280	5826280	I don't know.
5826280	5827280	I think, I don't even think they should do a press conference next year.
5827280	5828280	Like this year was so good.
5828280	5831920	I think they should just wait until they have another blockbuster game, like the next elder
5831920	5834120	scrolls or whatever, and then do one.
5834120	5835120	Just don't bother.
5835120	5837680	Cause you're not going to be able to live up to what you did tonight.
5837680	5838680	One and done.
5838680	5841960	Well, that might be the case, sir, because last year they only had two games to show.
5841960	5842960	This is just a different year.
5842960	5843960	Now they have more happening.
5843960	5846480	So, all right, my friend, I'm gonna let you go so we can wrap up.
5846480	5847480	Have a good night.
5847480	5848480	Later.
5848480	5849480	All right.
5849480	5850480	Later.
5850480	5851480	All right.
5851480	5852600	Well, believe it or not, I know it seems like it was a really short night tonight on the
5852600	5856160	podcast for those of you listening midweek, although, you know, even there might even
5856160	5860560	be less of you during the week because a lot of you are going to be caught in with E3 excitement,
5860560	5864520	but it is about nine 30 on the West coast, meaning 30 after midnight on the East coast.
5864520	5866600	So we are going to go ahead and shut down OLR for the night.
5866600	5867600	I apologize.
5867600	5871040	I know we didn't get to a lot of our usual segments, which include a lot of the ways
5871040	5875600	that you guys interact with the show, including our mailbag, our frugal question of the week
5875600	5876600	and so forth.
5876600	5880080	We're going to make some tough decisions for time, but we will get back to all the
5880080	5881640	voices next week.
5881640	5883640	A big wrap up show next week.
5883640	5889360	I'm sure there will be lots of opinions on things we, we, things we don't know exist
5889360	5892320	today that we will in 24 hours.
5892320	5893320	Think about that.
5893320	5896080	We're 24 hours away from what we'll be talking about on OLR.
5896080	5899720	I just want you to see this real quick because platinum games is fucking fantastic, but look
5899720	5900720	at this shit.
5900720	5901720	Fucking look at that game.
5901720	5902720	Oh yeah.
5902720	5903720	Straight out of a cartoon.
5903720	5904720	That's going to be awesome.
5904720	5906720	I'm not even that excited about transformers games, especially after playing some of the
5906720	5909720	ones that activisions put out, but Hey, platinum games is awesome.
5909720	5911720	So you can't go wrong there.
5911720	5912720	All right.
5912720	5915720	Well, uh, dark Sakura sadly couldn't stick with us for the rest of the show tonight,
5915720	5919720	but I'm sure if she were here, her final thought would be something like reject false icons.
5919720	5923720	Uh, and um, thank you Bobby again for sitting in on the first half of the show with us.
5923720	5927720	Thank you to our live listeners who stuck with us tonight with all the weird oddities
5927720	5928720	tonight.
5928720	5930720	And thank you to everybody who listened on the podcast as well.
5930720	5933720	If you enjoyed orange light, if you didn't enjoy orange light, if you didn't enjoy orange
5934720	5936720	launch radio, just tell a friend or five about the show.
5936720	5939720	Help us spread the word because word of mouth is all we have.
5939720	5942720	Uh, and the more voices we get the better because we can all learn something from each
5942720	5947720	other as long as we can all not be jerks, which luckily we're very fortunate that, uh,
5947720	5952720	the oil army is very good at, uh, conducting themselves, uh, respectfully and respectful
5952720	5953720	of others.
5953720	5956720	So, uh, anyhow, getting final thoughts for the night.
5956720	5958720	Um, Loki, your final thoughts tonight?
5958720	5962720	I hope I'm done spending non steam stores, you know, steam sale cause, uh, you're not
5963720	5966720	I got to check my bank account, make sure I'm not spending too much.
5966720	5967720	I have been pretty good.
5967720	5971720	I, you know, it seems, it feels like I've been spending a lot, but I am a lot of times
5971720	5977720	when I do that, I, uh, or when I check with that, it's, I end up canceling when I have
5977720	5978720	in my cart.
5978720	5980720	I'm like, I don't really need that.
5980720	5988720	Uh, my final thought is I am so excited for final fantasy 14 heavens ward, um, this week.
5988720	5994720	And, um, I don't know how I can handle all this E3 stuff and then a new fucking expansion
5994720	5995720	to an MMO.
5995720	5997720	We all know what a fucking time sync those are.
5997720	6000720	I don't know how I'm going to be able to handle that all in one week.
6000720	6005720	Uh, and then my only other final thought would be, uh, I marathon sense eight this week,
6005720	6007720	the Netflix show that's by the Wachowski, uh, siblings.
6007720	6010720	And, um, I think they did it with Tom Twiker as well.
6010720	6012720	Uh, it was, it was really good.
6012720	6013720	A little slow to start.
6013720	6016720	Didn't like episode 10, but the rest of it.
6016720	6017720	Fantastic.
6017720	6018720	Great show.
6018720	6019720	You like the Wachowskis don't you?
6019720	6020720	I do like the Wachowskis.
6020720	6021720	You should check out the show.
6021720	6022720	You have Netflix?
6022720	6023720	Yeah.
6023720	6024720	You probably enjoy that show.
6024720	6026720	That's why I kept seeing you talking about Sense8.
6026720	6028720	I didn't know what it was about.
6028720	6031720	Um, it's, it's sci-fi a little bit.
6031720	6035720	And so at a very high level, I'm not going to say anything that you wouldn't read in
6035720	6036720	a TV guide.
6036720	6041720	It's basically eight people that all share sensations with each other and they're all
6041720	6042720	around the world.
6042720	6044720	So they're all kind of like connected.
6044720	6047720	I don't want to say they have the same brain, but they're all connected.
6047720	6050720	Like they can kind of feel each other's brain activity and stuff.
6050720	6053720	And that leads down this whole science fiction story type of path.
6053720	6057720	So, but not like if you're looking for like special effects, craziness, like the matrix,
6057720	6058720	you're not going to get that here.
6058720	6059720	It's a TV show.
6059720	6061720	There's a few car chases and things like that.
6061720	6062720	That's it.
6062720	6063720	Sure.
6063720	6064720	All right.
6064720	6065720	Anyway, that's it.
6065720	6066720	We're done.
6066720	6067720	We're out of here for the night.
6067720	6070720	Thank you guys again for listening to the show and we will see you in seven days where
6070720	6073720	we will all be exhausted, but ready to talk about E3.
6073720	6074720	Have a great night, everybody.
6103720	6106720	See you next week.
6133720	6134720	Bye.
6134720	6134740	Bye.
