start	end	text
7996760	8008520	delayed again. And if you want to believe anonymous posts on Twitter, then according to an anonymous
8008520	8015240	insider that works at CG product, read about four to five months worth of time to work on the game.
8015320	8022440	So whatever at this point, like I, I don't, so they're working on the day one patch stuff
8022440	8029560	right now. Obviously I don't see how it gets delayed that much because the game went gold,
8029560	8036920	right? And they're already pressing the disks, right? So three weeks to make a patch that fixes
8036920	8041720	some pretty major issues, I guess makes sense, even though technically there's going to be
8041720	8045160	people who can't download that patch right away. So that disc needs to be able to like,
8045160	8050760	kind of play the game, but delaying it all the way to March for a day one patch, that just seems
8050760	8055960	a little, I don't know. But again, you, you, you said the source, so take it or leave it is a
8055960	8062680	forum post. So, you know, take it or leave it. That would just be very surprising. That's all
8062680	8067400	I'm going to say. And look, I've heard all that. I get it. I get it. And I usually game delays are
8067400	8072280	fine because I get it. A good game is a bad game is a bad game forever. Blah, blah, blah. Said
8072280	8077320	Miyamoto. Nobody will remember the delay, which or three was delayed a ton of times. Who cares
8077320	8081320	at this point? Yes, yes, yes. I get it. And I support all of that. And yes, if the game
8081320	8087480	isn't ready, then fucking delay it. I get it. However, the sheer number of times it's had to
8087480	8093080	be delayed. And then on top of that, a three week delay, like a little baby step delay.
8093080	8097320	There's something about those little, like, you know, bumblebee looking announcements on
8097320	8102040	the cyberpunk Twitter that are just starting to become self parody in a way. You know what I mean?
8102040	8107000	It's like, and they are, in fact, a bunch of people were parodying to make all sorts of
8107000	8111640	announcements. Where is your project management? Like, how have you guys missed the day so many
8111640	8119640	times? Well, I'm okay. You know what? Pandemic. Everybody's working from home. Not everybody was
8119640	8126200	prepared for that. I do get it. But you know, you just can't help. But that was the September to
8126200	8131800	November delay. So what about the rest of the time? You can't help, but just feels a little
8131800	8138520	bit of like, Oh my God, what is what is going on over there? But hey, look, if the game comes out,
8138520	8142360	and it kicks all sort of asses every, you know, everybody's setting the bar pretty fucking high
8142360	8147400	for this game. So I mean, that's that act. I see that as a problem in some ways. Maybe the delays
8147400	8151400	are to help lower the bar. I don't know. But people are setting the bar pretty fucking high
8151400	8157000	for this game. So hopefully it delivers. And you know, people, you're right, like The Witcher 3,
8157000	8160920	nobody's gonna care about the delay at the end of the day. But, and I brought this up on Bobby's
8160920	8165000	show before we went live tonight, one interesting thing about even a three week delay is that now
8165000	8169400	this game is no longer going to be eligible for the Game Awards this year. Because Game Awards
8169400	8173640	eligibility, if I remember right, based on last year, runs through the last week in November. It
8173640	8178520	may not be exactly November 30. But it's around that like, black, sorry, something just fell over
8178520	8183720	in studio. It's around that Black Friday timeline. So by bumping into December, they're gonna miss
8183720	8189240	it. So now it's not going to be eligible for Game of the Year. And it's gonna have to be one of
8189240	8195320	those games that you kind of remember deep into 2021 against whatever else comes out next year.
8195320	8202600	And you know, you might have some big, you know, like, Horizon Forbidden West, or maybe even the
8202600	8206920	Ragnarok game are going to be out on PlayStation 5. Microsoft will finally get Halo out and
8206920	8210200	whatever other big titles they have, you know, there's gonna be some pretty whopper titles next
8210200	8215240	year. So Cyberpunk is gonna have to compete against all that as opposed to this year where
8216280	8220920	Nintendo isn't putting out a lot this holiday. Animal Crossing is likely to be a Game of the
8220920	8224760	Year nominee just because of what it, you know, kind of represents with the pandemic and everything.
8224760	8230600	And Final Fantasy 7 Remake will probably get a nomination. And I'm not saying, I think Hades
8230600	8234120	really stands a shot at getting a nomination. At least I hope it does. It does in my heart.
8234680	8240280	But I feel like this is like an, and it's not what the quality of games this year has been bad.
8240280	8246600	But I think just by nature, because it has been in a technological sense, the lame duck year before
8246600	8250680	the new consoles, and then the pandemic on top of that, I mean, look at the pandemic did in the
8250680	8255800	movie industry, right? Like the Oscars next year. Like, what are the Oscars gonna look like next
8255800	8260920	year? They're combining like, isn't it like 15 months of movies or something? It's gonna be weird.
8262920	8270920	So, it's gonna be interesting to see what that does to award season and so forth and what game
8270920	8278120	actually does win the game awards. So, SSG100Matt in chat says, I'm fine with the delay. All kidding
8278120	8282120	aside, I personally don't have the time to play right now. I just moved and I don't even have a
8282120	8289960	console set up. Do you think, Loki, if they were to do a bigger delay into March, and that's a big
8289960	8294920	if, okay? I'm gonna play the tin foil hat game just because we have the time to do that on a
8294920	8300760	three-hour show. To play the tin foil hat game, if they do bump it to March, you had just mentioned
8300760	8305160	about Mass Effect. Wouldn't you rather they delay it to make it even better on the new systems?
8305160	8312040	Do you think bumping it to March may be because they're going to jazz it up, zhuzh it up for the
8312040	8315720	new systems even more than they'd planned? They were already gonna do that, though. They were
8315720	8322120	already delaying the next-gen versions until March, so they were already planning. Isn't that the problem?
8322920	8328120	Didn't they say that in their last release? They have, yeah, but they have nine versions to work on
8328120	8333080	excluding the two next-gen versions. They have the versions, basically, so they have the, you know,
8333080	8340760	PlayStation 4, PC. They have, you know, the PlayStation 4 Pro, PlayStation 5 backwards
8340760	8347400	compatibility, Xbox One, Xbox Series X backwards compatibility, Xbox Series S backwards
8347400	8354440	compatibility. I'm not sure what all the other ones were, but it's a lot of stuff that they have
8354440	8358680	to test to see if it's going to be working correctly, and
8361080	8365560	I don't know. That's excluding the other versions, though. Oh, and I'm sorry, Stadia.
8365560	8373640	How could I forget Stadia? Well, it's easy. Facebook Gaming. I don't see Facebook Gaming on there,
8374200	8379880	so that's a plus. Clearly, it's not a real game. All right, let's move on. Loki, I mentioned earlier
8379880	8384440	in the show about another way to get your PlayStation Plus games, and that is through
8384440	8391000	the brand new PlayStation app. So, Sony actually updated the PlayStation app, which is to match
8391560	8398360	the re-look of the PlayStation 5 and so forth, and so far, the new app seems to be doing better than
8398360	8402040	the new store did when we were talking about that last week, where it was like, where is the title
8402040	8405640	of the games? But I will say, if you check out, are you looking down right now because you're
8405640	8409880	downloading the app? I'm looking at my PlayStation. I already have a PlayStation app.
8411400	8414840	Look, I have to look at my phone during the show sometimes, too. That's too funny a time
8414840	8420040	that I'm talking about that, and suddenly you're looking down. Well, I want to see if it looks
8420040	8424440	right. And see if you can redeem your PlayStation Plus game and see if it's a little easier. Oh,
8424440	8430440	wait, you already did. I already did, yeah. All right. Well, anyway, so you can go into that,
8430440	8435000	and what's neat about it is that you'll be able to actually manage your PlayStation 5
8435000	8442120	storage through the app as well, which I believe Xbox Game Pass app allows you to do that a little
8442120	8448360	bit, too. So it's nice that Sony is joining that, too, where you can kind of mobile manage it,
8448360	8451800	especially when you're talking about downloading big games. And I think that's why it's important
8451800	8455960	to be able to connect to your system and kind of manage some of the big, big, especially if you got
8455960	8463720	like 250 gigs filled up by Go to Duty or whatever, then you got to delete some stuff to make room
8463720	8470200	sometimes. So anyway, the app was updated this last week. It was updated on iOS and Android.
8470200	8474120	There's now a home screen, and you have friends on there and recently played games. The app used
8474120	8479880	to be split. There was a messaging app, and thank God somebody figured out that was a terrible idea,
8479880	8483480	and they homogenized that into the one app. So if you have the standalone messaging app,
8483480	8488280	you can get rid of it. The main app will show you your friends list, let you chat with those people.
8488360	8496200	Messages is in there as well. And that's pretty cool. You can also, through the app, voice chat
8496200	8500520	with friends on their PlayStation. So that's something they're kind of bridging the gap with
8500520	8505080	as well. Whereas like, you know, on Nintendo, the only voice chat is through the app. And I don't
8505080	8511400	think Microsoft really has that right now, where you can chat through the app with people in the
8511400	8516040	game. It could be wrong. Good, because it's a terrible idea, unless you're not like playing
8516040	8520840	with people and you just want to chat with some random person that has a PlayStation account,
8520840	8524600	but they're not playing games. You could just like call them on the phone,
8525720	8533880	or FaceTime or whatever. Use my phone for phone things? No. Or, you know, Discord's the thing,
8533880	8539240	I guess. Yeah. Discord's the big one now too. That's a lot. Like, you know, I play games with
8539240	8544360	people. We just hang on Discord. So there's been nights where like, I'm playing something,
8544360	8547400	my friend's playing something else, and we're still just chatting on Discord. You know,
8547400	8554120	whatever. So anyway. Also, the store. You know, the store is integrated into the app,
8554120	8557560	because that's the real money maker. So because the app doesn't cost you anything,
8557560	8561160	but if you want to buy stuff through the store, that will do it. But you can also, again,
8561160	8565400	manage that remotely. So that's pretty cool. I'm glad to hear the app is getting an update.
8565400	8569400	I'm very glad to hear it's not two separate apps anymore. And again, I went in there and
8569400	8573880	used the app a little bit and it was good. I was able to redeem my game. So try that next month,
8573880	8578600	Loki. I will try that next month since their website sucks. All right. So bad. Maybe they'll
8578600	8583400	fix the website by next month, but we'll see. All right. I got another story for you guys,
8583400	8588760	and it's about Netflix. I know a lot of you guys are, you know, streaming and watching all that.
8588760	8594280	And we know that there's a lot of video game related projects in the works at Netflix right
8594280	8600920	now. But let me take a moment to tell you just how many there are. There are 10 different projects
8600920	8608440	in the works right now at Netflix. And this list doesn't even have The Witcher, apparently. The
8608440	8613640	Witcher Blood Origin, I guess, is the new... I'm sorry. The Witcher Blood Origin is the prequel
8613640	8619640	series. So that is on the list. But The Witcher season two is not on this list I'm about to read
8619640	8623800	here. So there's two Witcher shows right now. Although yes, if you want to get technical,
8623800	8629400	The Witcher is based on a book. But we all know the game helped and the game set our expectations
8629400	8635320	of what the show would actually look like. What else is in the works? Resident Evil,
8635320	8641400	a live action series. Resident Evil Infinite Darkness, a animated series. Assassin's Creed,
8641400	8648680	a live series. Cyberpunk Edgerunners, an animated series. Splinter Cell, an animated series. The
8648680	8656840	Division, a live movie. Devil May Cry, an animated series. Final Fantasy, a live series. I keep
8656840	8661800	forgetting that is in development. It's actually... This list doesn't say it's Final Fantasy 14,
8661800	8665880	but it is. Not something because it's the same people that did The Witcher that are working on
8665880	8671720	it. And The Cuphead Show, an animated series. All of that being worked on right now. And
8671720	8676760	Castlevania is getting a fourth season. Dragon's Dogma just came out within this last month,
8676760	8682280	that animated series. So Netflix is like the home of video game adaptations right now. It's
8682280	8691320	pretty crazy. But that's good. What do you think about all these video game projects on... This
8691320	8695800	doesn't even count what's already out there, like the Ingress anime, although I doubt they're doing
8695800	8699800	another season of that. Or some of the other stuff that's out there. It's just kind of neat.
8701880	8705800	I probably won't get around to watching it. I still haven't watched any of The Witcher or
8706440	8711240	Castlevania, even though I hear those are really good. I did, unfortunately,
8711240	8719000	try watching the Ingress anime and that was not very good. I don't know. Maybe I'll check out
8719000	8727800	one of them. Maybe the live action Final Fantasy 14 would be interesting. We'll see. I have to run
8727800	8734600	out of things to watch. Questbuster in chat says, the Dragon's Dogma one isn't bad. So there's that.
8734600	8740520	SG100Matt says, hope they all don't suck. All right. I think they're pretty good so far. I
8740520	8745960	don't think that there's a lot that have been really terrible. The only thing that makes
8745960	8751560	Ingress the anime bad is the same thing that makes Ingress bad. And that's the storyline's
8751560	8755800	too convoluted and doesn't make any sense. Who plays for the story?
8756600	8760760	I will cry. I understand that. But why make an anime if the story is not compelling?
8761720	8768760	I don't know. It's just not very good. But that's the fault of the source material. Not so much
8768760	8775960	that the people aren't talented enough to make it into a series. All right. Well, let's move on.
8776520	8779400	Loki, we have a couple more stories before we get to the listener roundtable. Loki.
8780520	8784360	People need to leave Sakurai alone. I mean, he's just a perfectionist. A little too much
8784360	8791960	of a perfectionist, though, because his original scope for the adding Steve and the Minecraft
8791960	8798200	characters to Smash Ultimate was he wanted to allow players to create their own Minecraft
8798200	8803480	levels and be able to import them into Smash. That's crazy. Obviously. Obviously, that was not
8804360	8809640	something that was implemented. Welcome to my Minecraft level dungeon of dicks.
8809640	8813080	Because you know, that's what they would have done.
8814120	8819160	It was too difficult in development to get it working. And so he just didn't end up having
8819160	8826920	something, you know, like that implemented. But. I mean, it's fine that Sakurai opted to take a nap
8827800	8831400	and he earned it, so leave him alone. Like, I could do all this extra stuff
8831400	8835400	or it could take a nap and nap is probably a better thing. Honestly,
8835400	8837640	he earned it. Don't give him shit. I will fight you.
8840600	8844760	All right. So can you imagine what that would have looked like if actual Minecraft was?
8844760	8847320	I think that was just a bad idea to begin with, because, you know,
8847320	8853160	people are going to do Booby Stadium, Dungeon of Dicks, you name it, somebody's going to do it.
8853160	8858920	So it's probably for the best that they didn't, you know, didn't do it. All right.
8858920	8864920	Yeah. Moving on. This is a this is a nice one to end the show on a little bit. We still have
8864920	8871080	Listener Roundtable coming up. But for our last news story here, the PlayStation 2 is celebrating
8871080	8877880	an anniversary. That's right. The PlayStation 2 is 20 years old this week. The PlayStation 2
8877880	8882840	came out 20 years ago in North America. So I know some of you want to get technical with the
8882840	8887560	Japanese release and all that good stuff. But obviously, a lot of people looking back fondly
8887560	8892280	on the PlayStation 2 as one of the greatest consoles of all time. You know, yes, even
8892280	8897240	counting Super Nintendo and Dreamcast and all your other faves. You know, PlayStation 2 brought
8897240	8901800	us a lot of huge series when we talk about things like God of War, you know, just how Metal Gear
8901800	8905640	Solid, although, yes, the original was on the PlayStation, the sequels really upped the game
8906440	8912520	and so on. Like, was there a game that just really defined the PlayStation 2 for you, Loki?
8912520	8925400	I mean, a lot of like Grand Theft Auto 3 and 4, or I'm sorry, 3 and Vice City, San Andreas.
8925400	8930600	I mean, those are pretty big. Dance Dance Revolution, a lot of the games we played on there.
8930600	8936520	Honestly, BeatMania 2DX, even though that was in Japan. Like for me, those games really defined
8936520	8941560	that era and like why I had a Japanese PlayStation 2 before I had an American one because of that.
8941560	8947720	A lot of like the early stuff I want to say, because, you know, back the PlayStation was also,
8948680	8955560	well, I didn't have Final Fantasy XI on it, but I did have the HD loader, so that was fun,
8955560	8960840	you know, loading games on with that. Oh, yes. Here's some answers from chat. Bobby Blackwolf
8960840	8968920	says Kadamari Damacy. W04 says all the Clover Studio games were mint. Vidpower says PlayStation
8968920	8975960	2 was a great console and a great DVD player. That's very true. That is why that thing sold
8975960	8981640	buku bananas because, you know, putting the DVD stuff in there was a great idea. Sacred Jade says
8981640	8991400	Mortal Kombat Deadly Alliance and Deception. So, yes. And Magic Pen Gel from me. That was a
8991400	8996680	PlayStation 2 all time great. Although, you know, I've always been a sucker for Final Fantasy games.
8996680	9003240	So, I mean, Final Fantasy X was huge. XII was great. And, of course, XI online. PlayStation 2,
9003240	9007880	that game was made for PlayStation 2, really. The PC was kind of secondary. By the time we got it
9007880	9012120	in the US, we got it with the first expansion. That game was really made for the PlayStation 2
9012120	9017560	in Japan. So, that's a big one too. Some other music games coming in from Bobby saying Mad
9017560	9023880	Maestro and Guitar Man. So, yeah. Good answers, guys. Good answers. So, looking back on the
9023880	9030760	PlayStation 2 and yes, you're old because the PlayStation 2 just turned 20. Now, how old are
9030760	9037000	you? How old were you when you got a PlayStation 2? Add 20 to it. All right. You're welcome.
9037880	9045080	Let's move on to the listener roundtable. If you have questions in chat or comments or think
9045080	9049400	probably going to be cursing me out after what I just said. But things you want to talk about here
9049400	9053640	on air, please, by all means, leave those questions and comments in chat. I'll get to as many of those
9053640	9059960	as I can. But as part of the roundtable, I also want to get to the mailbag. So, let's get to the
9059960	9065720	mailbag tonight. And we do have a couple of emails tonight here. And first, I want to mention this
9065720	9071720	because Bobby can't resist a cheap plug here. But it's a good plug and I will allow it. Saying,
9071720	9077320	thing you're looking forward to in Awesome Games Done Quick, where do we mention on last week's
9077320	9082120	show? I thought we did. If we didn't, then I'll say it. Bobby is going to be a full host for the
9082120	9089640	next one. He was a pinch hitter host on the Summer Games event. And he did one hosting stint on the
9089640	9095240	Devil May Cry 4 speed run. But he's going to get a full shift this time. He's going to be doing
9095240	9101240	multiple games for Awesome Games. That's great. Congrats, Bobby. And yes, I did look at the list
9101240	9105800	earlier this week. And the thing that caught my eye that I hope Bobby gets to voice, although I'm
9105800	9112360	sure lots of people will be wanting to do it, is the Beat Saber Showcase in VR. Even though I know
9112360	9119480	Bobby doesn't like those super crazy hard levels, but I think if somebody else is doing it and is
9119480	9125080	doing it very well, it'll be an awesome thing to kind of look at, watch and talk about. So, for me,
9125080	9129000	that Beat Saber expert thing definitely caught my eye. And I hope they don't put that three o'clock
9129000	9133640	in the morning my time. I hope it is a primetime event that I'll be able to watch. I also think it's
9133640	9137880	interesting they have things like BPM, Bullets Per Minute, where that's like a very recent game.
9137880	9143400	Although, I mean, the game's done quick event, they put out new games are in it all the time.
9143400	9147560	So that's pretty cool. I don't know if you got a chance to look at the list, Loki, but is there
9147560	9151960	any speed run you're looking forward to? I'm looking at it right now. The Diablo 3 one caught
9151960	9158600	my eye too, because Diablo 3 is very random in many ways. Like the maps can be very random. So
9158600	9165880	I'm kind of curious about the speed run strategy. I imagine there's certain ways you can kind of
9165880	9174040	tell the seed and things like that. So I'm curious to how that'll work. Yeah, I don't know if there's
9174040	9180120	anything like I'm super hyped to see. I was hoping they'd have another Minecraft run, but they have
9180120	9184360	Minecraft Dungeons, which would be interesting. So I'll check that out. I like Minecraft Dungeons.
9184920	9189240	It's like an old school Diablo. Yeah, so that'd be interesting to see.
9192840	9200120	Yeah, I don't know. Does anyone run the Burger King games? Because I would really like to see
9200120	9205320	that. Loki, you're going to be the first. You need to work on that. No, I don't have them anymore. I
9205320	9210520	only have a Pocket Bike Racing, and that was literally the worst one of the bunch. I think I
9210520	9216040	have a copy of Sneak King still, and it should be backwards compatible. I don't know. I've never
9216040	9222760	tried. It should be, you know, because they have both the Xbox and Xbox 360 versions on the same
9222760	9227960	disk. Loki, Loki, hell with your game. To hell with your game. You need to be the world speed
9227960	9233000	run champion of Sneak King. No, I don't want to do that. It was funny though. Actually, I like
9233000	9240120	somebody I follow who's a game developer. This guy named Danny who streams a lot on, or he does a lot
9240120	9246440	of YouTube stuff, and he's actually been dedicating himself to try to become a Minecraft speedrunner.
9246440	9250520	I was like, yeah, you know, he could do it. I probably could do it too. I just still, so the
9250520	9256360	problem is I don't use mousey keyboard a lot for anything PC, so I'm already at a disadvantage
9256360	9262520	because I never was really kind of, I'm not used to using the mouse and keyboard, so I'd have to
9262520	9268760	get used to that, and that's a whole learning curve right there, but I like watching them.
9269480	9273640	All right, let's get to some emails. We did get some emails tonight. Participate
9273640	9279400	at OrangeLoungeRadio.com, and we're going to read some on the air. So we have Amish
9279400	9286040	with our first email tonight. Hello, hello. Saying, dear OLR, hi. Amish here, or Michikins on Twitch.
9286040	9289880	First and foremost, I'd like to ask you that you please excuse any spelling and grammar mistakes,
9289880	9296120	as my spelling and grammar are horrible. Well, lucky you got me tonight. Just teasing, maybe.
9296120	9301800	All right, so moving on. No worries. I have bad spelling and grammar because text messages have
9301800	9307800	ruined me, as I think they've ruined a lot of people. Anyway, now down to brass tacks. So
9307800	9313800	I've been watching the show since maybe early 2000-ish, and I have to say I am a long-time fan.
9313800	9319880	That is a very long time. So we started in the early 2000s, so thank you so much for being here
9319880	9324360	and being a part of it. Thank you, thank you. I may not always participate, but I do listen to
9324360	9329240	every show. I just wanted to let you know you are all doing a great job at uplifting every gamer's
9329240	9333800	voice and letting them be heard. That means a lot that somebody would call that out and acknowledge
9333800	9338600	that. So thank you very much, Amish. I appreciate that. I'm saying, continuing on with the email.
9338600	9343800	Anyway, what I was writing about was that recently you discussed inclusion of the disabled in games.
9344360	9349400	Well, recently I purchased Watch Dogs Legion and discovered they have closed captioning in the
9349400	9354760	game's menu. When you boot up the game, or is it load the game now? Yeah, I'm that old that I still
9354760	9361320	spell disc to mean disc and boot to mean load. Anyway, well, as long as you're not saying when I
9361320	9367400	load star comma eight comma one the game. That's an old C64 reference. I'll leave it at that. I
9367400	9371400	think people say boot load. I think we all know what you mean. So it's interchangeable, really.
9372760	9377960	It has the option to use captions and voice when playing the game. I thought that was really neat.
9377960	9383960	The game literally reads, that's the voice part, what's on the screen for the visually impaired.
9383960	9389160	That is really cool because I know we have folks who are visually impaired who have listened to
9389160	9394440	OLR in the past. I don't know if they're listening this week, but I know that type of accessibility
9394440	9400360	really allows them to play more games. And I am all about games are for everyone. So when a
9400360	9404920	developer takes the time to put that in their game, I think that means a lot to a lot of people.
9404920	9409640	So I think that's rad. And I'm glad you called that out so that, you know, if Watch Dogs Legion
9409640	9415160	maybe wasn't on your radar and maybe you have a disability that this could really help you,
9415880	9421400	we should put that game on people's radar. That's great. Meaning text and actions, which I think is
9421400	9426840	cool. Hopefully more games will include such info to help more and more disabled gamers out there.
9426840	9431560	Well, have a good day. Sincerely, Mish. Thank you so much for the email, Mish. Thank you for the
9431560	9437080	kind words about the show, of course. And thank you for the FYI that Watch Dogs Legion has some
9437080	9444920	pretty awesome accessibility issues. Really appreciate that. Cool, cool. And I gotta say,
9444920	9449720	you know what? Even when it comes to things like closed captioning, now I know that's different.
9449720	9453560	You were kind of talking about that there's like voices that'll narrate what's on screen,
9453560	9458360	kind of like, I don't know if you guys know this, but there will oftentimes be showings of movies
9458360	9463160	at the theater or like things you can get where there's like an extra like earpiece you can use
9463160	9467080	that if you are visually impaired will describe what's happening on the screen.
9467080	9470440	Cause like, you know, if there's, it's an action, if you're watching Fast and the Furious or
9470440	9477080	something, the dialogue in those movies is not exactly at shining point. So some say,
9477080	9484360	is it just like bananas, bananas, but like fiery car explosion. I haven't watched it. So I couldn't
9484360	9490040	tell you, but I think it does. I, you know, I don't want to poke fun at it because I think
9490040	9494360	it is a great thing that they're doing. Um, but you know, I think they do describe a little bit
9494360	9498040	more in detail what's going on. However, I will say that the reason why I brought it up, like
9498040	9505320	closed captions, like I, I am a fairly abled gamer where I don't necessarily need closed captions to
9505320	9511640	get through a game, but I like using them because what I do get is that I get really distracted by
9511640	9517400	background noise. And sometimes it's really hard for me to isolate of one voice when there's like
9517400	9521080	a lot of other stuff going on, like my brain kind of wants to go, well, what's that music? What's
9521080	9525560	this? You know, it's, it's kinda like, so when the closed captioning is on the screen, I can actually
9525560	9531160	kind of like focus on what the person is saying. And that I think is a great, and I will watch
9531160	9537640	movies with it. And I know some people hate it. Um, but like, if you've ever watched a foreign film,
9537640	9542120	you're reading that stuff anyway, which is silly. If you won't watch foreign movies, cause you have
9542120	9546280	to read subtitles, then you're missing the fuck out. Cause there's a lot of great stuff out there.
9546280	9551240	So, um, I will use closed captioning on, um, you know, English movies just so I can make sure I
9551240	9556520	don't miss things or a funny joke or things like that. Um, Bobby Blackwell says I watch Dr. Who
9556520	9562840	with closed captions because of the accents. Yeah. I mean, exactly. That's a good reason to,
9562920	9567480	uh, Questbuster says I grew up with sub-titled anime, so my eyes are ready.
9567480	9571880	And Questbuster also points out the first thing that Watchdogs Legion does is run you through
9571880	9576760	those accessibility options, which are pretty neat. Uh, Amish is in chat. Hey Amish, who says,
9576760	9579800	uh, Hey, yeah, I couldn't remember what it's called, but it literally tells you when the
9579800	9584840	game starts press X button. And I thought that was neat. I use captions myself because I'm visually
9584840	9591240	impaired somewhat. Uh, and they have that for Minecraft as well. W04 with a good comment too,
9591320	9595480	that closed captioning is a lifesaver when you have roommates. And that could go a variety of
9595480	9599320	ways because your roommates are being distracted in the background or like your roommates might be
9599320	9602520	on a different schedule and trying to sleep. So you're trying to watch a movie at a really
9602520	9608680	low volume. So yeah, a good call. So, uh, tiger con chat says my issues with movies with subtitles
9608680	9614840	is that it distracts me from actually seeing the visuals. Well, then you can, you know, they do
9614840	9619560	have dubs that are available if you want to do it that way. Sometimes it depends on the movie,
9619880	9625000	or turn closed captioning off, but I, what I like is that there's an option.
9626200	9631800	You can, you can do a tiger Claus way or you can do it my way. Like I think that option is great.
9631800	9637560	So, all right. Um, I will get to another email here, but Loki, did you want to chime in with any
9637560	9642600	last minute stories or anything here before I get to another email? Yeah. Since everyone was
9642600	9648360	memeing on the fact that the Xbox series X looks like a fridge, they went ahead and made it into
9648360	9654680	a fridge. So they're offering, well, they have three of them that were made three Xbox series X
9654680	9660520	fridges. Um, two, they gave to influencers one they're giving away. I thought it was funny
9660520	9664920	though, that they actually had a fridge that they made, or at least decked out one to look like a
9664920	9669800	Xbox series X. I think that's great. I love it. I wish I was Snoop dog. Cause he got one, right?
9671160	9677800	Yeah, he got one and I can't remember the tech. She's a tech streamer. She got one too. Uh,
9678600	9682920	I just seen, I think, um, and yeah, yeah, yeah, yeah. They're giving one away.
9683960	9690520	She was huge on Justin TV back in the day, if I remember right. So, uh, anyway, I,
9690520	9698760	damn, I wish we were popular Loki. I want an Xbox fridge. Eight or 18 years of anything, you know,
9698760	9704200	or, or was it, or is it one other one I was going to mention too. Uh, so they made the announcement,
9704200	9709800	the play date is almost done. It's going to be $149 and coming out early 2021. Yeah. And then I
9709800	9717720	saw, what was it? Uh, Danny over there at, uh, um, gamertag radio is like, Oh look, Hey, I got
9717720	9722120	this too. It's like, okay, listen, you've gotten enough free systems already in the last few days,
9722120	9727640	doing your photo shoots and all that. Cut it out. Don't hate on other people's success.
9727640	9731960	Don't hate, don't hate. I'm just joking. It's just funny though. Cause like, so here's my
9731960	9735960	glamour shoot out front of my apartment. Here's my glamour shoot in my apartment.
9735960	9739320	They made, he made a lot of content. They got it. They got their money's worth there. Yeah.
9740040	9744760	All right. Uh, let's see. Vid power and chat says, well, the Xbox series fridge be worth a
9744760	9749320	lot of money in the distant future due to its rarity. Why would you ever sell it? If you were
9749320	9754600	Snoop Dogg or I Justine, why would you ever sell it? I'd use it. Come on Microsoft. We're looking
9754600	9758360	at getting a new house. I want a new fridge. All right. And I would love my fridge to grow,
9758360	9762120	glow green like that. Like I know a lot of people associate green with the fridge and like,
9762120	9766520	Oh, it's moldy or something. But no, I think, I think an Xbox would give the kitchen a nice
9766520	9771320	mint flavor. Don't you? All right. Anyway, let's get to another email here and then I'll,
9771320	9775640	I'll see if there's anything else low. He wants to talk about this email is coming from Y Y R
9775640	9781160	over at participate at orange lawns, radio.com saying hello, LR on last week's episode,
9781160	9785320	there was a discussion about whether streamers should have to pay royalties to game developers
9785320	9790920	or publishers as a small indie developer myself. And I'm going to add this part,
9790920	9795640	download super multitasking. Thank you. Uh, continuing the email, I found the discussion
9795640	9800360	interesting and I felt compelled to weigh in as an example, it was argued that since music
9800360	9804360	royalty should be paid. If music is played, why shouldn't developer be paid when their game is
9804360	9808440	played. And once again, we have a situation where games are different from other forms of media.
9808440	9812920	Music is obtained and paid for very differently from games. Most of us either replay music that
9812920	9817720	we already own, listen to music included in the background of games we play, or hear music using
9817720	9823560	a streaming service. Back in my day, you used to tape them off the radio and then play the cassette
9823560	9828600	tape. Am I right? Loki. That's how we used to do it. All right. Um, where the beginning and the
9828600	9832760	end are kind of missing. All right. Uh, anyway, uh, let's see what are the streaming service? Yes.
9832760	9837560	Uh, if it's the latter, the streaming service pays a tiny royalty to an artist and or a publisher,
9837560	9840920	but it's one of the other two options. No money changes hands at all.
9841720	9846440	If a streamer decides to play one of my games on stream, they've already paid me. None of my
9846440	9850280	currently released games are free to play. So in essence, they've already paid me a royalty of
9850280	9855560	sorts further. I could consider it free advertising. When a streamer plays one of my games, I naturally
9855560	9860200	want as much exposure as possible. So this definitely is a benefit to me. Now you could
9860200	9864440	make a counter argument. What if I sell a million copies and I no longer need that exposure. The
9864440	9868760	counterpoint to that is simple. This is the gaming industry. One successful game does not guarantee
9868760	9872760	another. When my next release comes out, I will absolutely need to get it in front of as many
9872760	9877400	eyeballs as possible. So naturally I'll want the streamers to help me out. Once again, it's a
9877400	9882840	mutually beneficial relationship on both sides. Streamers get content developers get exposure.
9882840	9887000	I see zero issues with it. If I'm offered a royalty in the future, maybe I'd take a small
9887000	9892680	one, say 2%, like the milk. I just wouldn't want to disturb that mutually beneficial relationship.
9892680	9898360	So that's my two cents. And you know what? I appreciate hearing a developer perspective on
9898360	9904280	that. I'm still of the feeling that it should maybe be a little bit of a choice. And again,
9904280	9909160	it's not like a hard line for me. Like I'm not saying like, oh, they need to be collecting their
9909160	9915000	money and all this stuff. I'm more of the mindset where I'm kind of surprised companies like
9915000	9920440	Nintendo haven't taken more of a stance on it and tried to be more assertive because Nintendo
9920440	9926680	doesn't really need the exposure in that regard. I'm just kind of surprised we haven't really had
9926680	9932280	that conversation. And we kind of have had to an extent on like YouTube, but Nintendo has really
9932280	9938760	yet to like really assert it on Twitch. So maybe they do ultimately feel like, hey, the exposure,
9938760	9945800	the talk, it's all ads for our game. It's a good thing in the long run. But I just kind of feel
